X,Y,id_0,id,jenis_acc,jenis_acc2,jenis_acc_,jenis acc,kondisi ac,diameter a,pembiaya a,alamat acc,sistem pel,lokasi acc,foto acc,status cc,material a,th. pasang,icon_url
115.140567591233,-8.57329183900678,"612","2522",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Rumah Penduduk,,,,,./0.png
115.170370102554,-8.49464811807657,"613","2532",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Resv. MA. Dedari,,,,,./0.png
115.164574035697,-8.52034342222411,"614","2535",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Toko,,,,,./0.png
115.162015879456,-8.52638007333087,"615","2536",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Rumah Penduduk,,,,,./0.png
115.161409919552,-8.52623382190016,"616","2539",,,CI Gate Valve AF 4'',Gate Valve,,,,,,Pertigaan Jalan,,,,,./0.png
115.161405608206,-8.52623013403777,"617","2540",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Pertigaan Jalan,,,,,./0.png
115.159827442121,-8.53447966162374,"618","2544",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Pertigaan Jalan,,,,,./0.png
115.155663944912,-8.54678787277771,"619","2556",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Pertigaan Jalan Suralaga - Koripan,,,,,./0.png
115.156050822109,-8.5490818117617,"620","2559",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Jembatan Air,,,,,./0.png
115.151445676669,-8.55886351043722,"621","2569",,,"CI Gate Valve All Flanges 2""",Gate Valve,,,,,,Pertigaan Jalan,,,,,./0.png
115.130244769278,-8.55173910043185,"622","2572",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Pertigaan Jalan / Utara Pertamina,,,,,./0.png
115.130247059893,-8.55174294091948,"623","2574",,,CI Gate Valve AF 4'',Gate Valve,,,,,,Pertigaan Jalan / Utara Pertamina,,,,,./0.png
115.134886547912,-8.55287203906282,"624","2576",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Pertigaan Jalan,,,,,./0.png
115.135953572607,-8.55317833947165,"625","2577",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Timur Jembatan Layan,,,,,./0.png
115.139952000001,-8.55438099999999,"626","2579",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Barat Traffic Light,,,,,./0.png
115.135928534445,-8.55325579400702,"627","2586",,,CI Gate Valve AF 4'',Gate Valve,,,,,,Pertokoan,,,,,./0.png
115.149012873926,-8.52470825247243,"628","2595",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Pertigaan Jalan  / Perum Graha Satelit,,,,,./0.png
115.14656351149,-8.52318228230198,"629","2599",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Pertigaan Jalan / Tempat Suci,,,,,./0.png
115.143672496368,-8.52264527087139,"630","2602",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Pertigaan Jalan,,,,,./0.png
115.141353951129,-8.52876041353589,"631","2607",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Selatan Pertigaan Perum Puskopad III,,,,,./0.png
115.141353881758,-8.52875627621507,"632","2608",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Selatan Pertigaan Perum Puskopad III,,,,,./0.png
115.141354026369,-8.5287649009147,"633","2609",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Selatan Pertigaan Perum Puskopad III,,,,,./0.png
115.140209204655,-8.53035827830948,"634","2613",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Rumah Penduduk,,,,,./0.png
115.139156213618,-8.53005070504791,"635","2621",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Pertigaan Jalan / Utara Tiang Listrik,,,,,./0.png
115.13860554582,-8.54262464004796,"636","2629",,,CI Gate Valve AF 3'',Gate Valve,,,,,,Pertigaan Jalan / Depan Kantor Pajak,,,,,./0.png
115.138434915431,-8.55214240258996,"637","2649",,,CI Gate Valve AF 3'',Gate Valve,,,,,,Pertigaan Jalan / Ke Perum,,,,,./0.png
115.133427405007,-8.55325915658301,"638","2673",,,CI Gate Valve AF 2'',Gate Valve,,,,,,Pertigaan Jalan / Perum Pondok Asri Residence,,,,,./0.png
