X,Y,id_0,id,jenis_acc,jenis_acc2,jenis_acc_,jenis acc,kondisi ac,diameter a,pembiaya a,alamat acc,sistem pel,lokasi acc,foto acc,status cc,material a,th. pasang,icon_url
115.002715868332,-8.31925948320993,"87","738","PVC Reducer All Sockets 4""x3""",,,Reducer,,,,,MA. PUJUNGAN,,,,,,./0.png
115.004548259734,-8.31878054987841,"88","743","PVC Reducer All Sockets 8""x6""",,,Reducer,,,,,MA YEH AE,,,,,,./0.png
114.982173439707,-8.31455009436942,"89","744","PVC Reducer All Sockets 6""x4""",,,Reducer,,,,,MA YEH AE,,,,,,./0.png
114.966683333561,-8.32728463237387,"90","745","PVC Reducer All Socekts 6""x4""",,,Reducer,,,,,Resv. Munduk Temu MA. Yeh Ae,,,,,,./0.png
115.043794080584,-8.41034841668641,"91","746","PVC Reducer All Sockets 4""x3""",,,Reducer,,,,,MA ARCA 1&2,,,,,,./0.png
115.042514021174,-8.43339675548742,"92","747","PVC Reducer All Sockets 3""x2""",,,Reducer,,,,,MA ARCA 1&2,,,,,,./0.png
115.045346146723,-8.43191290554966,"93","755","PVC Reducer All Sockets 3""x2""",,,Reducer,,,,,MA ARCA 1&2,,,,,,./0.png
114.980993332874,-8.43133882483927,"94","783","PVC Reducer All Sockets 3""x2""",,,Reducer,,,,,RESV. BANGAL (MA.YEH AE & MA.BEJI DUKUH),,,,,,./0.png
115.005994507587,-8.31674340599518,"95","785","Reducer All Sockets 6""x4""",,,Reducer,,,,,MA. Yeh Ae Pompa 30kw,,,,,,./0.png
115.007117204061,-8.31777733182547,"96","787","PVE Reducer All Sockets 8""x6""",,,Reducer,,,,,MA. Yeh Ae Pompa 30kw,,,,,,./0.png
115.00400812063,-8.31377866124492,"97","791","PVC Reducer All Sockets 3""x2""",,,Reducer,,,,,MA. Yeh Ae Pompa 30kw,,,,,,./0.png
115.00218396275,-8.31445941296409,"98","795","PVC Reducer ALl Sockets 2""x1""",,,Reducer,,,,,MA. Yeh Ae Pompa 30kw,,,,,,./0.png
115.009688263685,-8.31754788263997,"99","800","PVC Reducer All Sockets 3""x2""",,,Reducer,,,,,MA. Yeh Ae Gravitasi,,,,,,./0.png
114.968338807114,-8.41128366117374,"100","822","PVC Reducer All Sockets 4""x3""",,,Reducer,,,,,RESV. BANGAL (MA.YEH AE & MA.BEJI DUKUH),,,,,,./0.png
115.026888003841,-8.49032706760188,"101","841","PVC Reducer All Sockets 3""x2""",,,Reducer,,,,,MA PANGKUNG KIDANG RESV. MENUNGGUL,,,,,,./0.png
115.027037027021,-8.49858738943615,"102","859","PVC Reducer All Sockets 3""x2""",,,Reducer,,,,,MA PANGKUNG KIDANG & RESV. MENUNGGUL,,,,,,./0.png
115.027125306701,-8.50357231417678,"103","862","PVC Reducer All Sockets 2""x11/2""",,,Reducer,,,,,MA PANGKUNG KIDANG & RESV. MENUNGGUL,,,,,,./0.png
115.028456693099,-8.52433680800332,"104","865","PVC Reducer All Sockets 11/2""x2""",,,Reducer,,,,,GABUNGAN MA. KIKIHAN DAN MA. PANGKUNG KIDANG,,,,,,./0.png
115.024995664863,-8.50123693648945,"105","871","PVC Reducer All Sockets 4""x3""",,,Reducer,,,,,IPA Antap Pompa 7.5kw,,,,,,./0.png
114.956860529721,-8.40387520194211,"106","884","PVC Reducer All Sockets 4""x3""",,,Reducer,,,,,Resv. Bangal,,,,,,./0.png
114.960533044023,-8.44312798140214,"107","892","PVC Reducer All Sockets 1""x1/2""",,,Reducer,,,,,MA Dukuh Pompa 15kw,,,,,,./0.png
114.962100839511,-8.43497092782887,"108","894","PVC Reducer ALl Sockets 4""x2""",,,Reducer,,,,,Resv. Penataran Gravitasi,,,,,,./0.png
115.029192795144,-8.42614675854658,"109","904","PVC Reducer All Sockets 3""x2""",,,Reducer,,,,,MA MEKORI,,,,,,./0.png
